state,occ_code,occ_title,o_group,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual_growth_rate
SD,17-3012,Electrical and Electronics Drafters,detailed,38860.0,42190.0,50840.0,65960.0,73310.0,0.01882501989098473
SD,17-3013,Mechanical Drafters,detailed,41760.0,47860.0,52610.0,65190.0,68620.0,0.009507525401820205
SD,17-3022,Civil Engineering Technologists and Technicians,detailed,47120.0,52860.0,60880.0,68080.0,78340.0,0.01422602070877721
SD,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,47180.0,49590.0,58340.0,73430.0,85510.0,0.016382623702966725
SD,17-3025,Environmental Engineering Technologists and Technicians,detailed,38540.0,46280.0,53960.0,62760.0,63400.0,0.015471780523583112
SD,17-3026,Industrial Engineering Technologists and Technicians,detailed,42890.0,49810.0,54570.0,63280.0,80990.0,0.00916862811951491
SD,17-3027,Mechanical Engineering Technologists and Technicians,detailed,45150.0,48990.0,53670.0,64900.0,77980.0,0.009165547780815908
SD,17-3031,Surveying and Mapping Technicians,detailed,39680.0,47270.0,50050.0,60020.0,61740.0,0.005731025948753521
SD,19-1011,Animal Scientists,detailed,50660.0,63420.0,77300.0,101990.0,101990.0,0.019988618242683165
SD,19-1012,Food Scientists and Technologists,detailed,41990.0,59650.0,71330.0,137250.0,147530.0,0.018043130159537624
SD,19-1013,Soil and Plant Scientists,detailed,51980.0,60180.0,73590.0,93640.0,120970.0,0.020320616262075708
SD,19-1022,Microbiologists,detailed,40820.0,52040.0,70530.0,81420.0,107200.0,0.030869426678235667
SD,19-1023,Zoologists and Wildlife Biologists,detailed,53410.0,56970.0,65890.0,78830.0,87640.0,0.014652497769517714
SD,19-1029,"Biological Scientists, All Other",detailed,49940.0,61110.0,73920.0,91170.0,100420.0,0.019213030562328814
SD,19-1031,Conservation Scientists,detailed,51100.0,61110.0,76400.0,88710.0,100420.0,0.02258191452055236
SD,19-1032,Foresters,detailed,50110.0,54660.0,64460.0,74200.0,80700.0,0.01662800116676011
SD,19-1042,"Medical Scientists, Except Epidemiologists",detailed,59470.0,64420.0,80890.0,89220.0,127120.0,0.023027743464275385
SD,19-2012,Physicists,detailed,53910.0,66170.0,83050.0,134300.0,180690.0,0.02298166578852201
SD,19-2021,Atmospheric and Space Scientists,detailed,63350.0,68220.0,78900.0,104380.0,129960.0,0.014650628723290371
SD,19-2031,Chemists,detailed,51270.0,58940.0,67440.0,83590.0,101030.0,0.013562987666540405
SD,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,49390.0,62910.0,68230.0,79880.0,97060.0,0.008150961395074319
SD,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,61290.0,64990.0,71150.0,75990.0,78560.0,0.009096818085279956
SD,19-3033,Clinical and Counseling Psychologists,detailed,63630.0,64340.0,80130.0,111940.0,123210.0,0.02218948370738172
SD,19-3034,School Psychologists,detailed,65930.0,68640.0,78370.0,89510.0,127310.0,0.013344832541577922
SD,19-3039,"Psychologists, All Other",detailed,33880.0,108720.0,132170.0,153940.0,168080.0,0.01972330439285841
SD,19-3051,Urban and Regional Planners,detailed,51670.0,62040.0,71180.0,89290.0,92760.0,0.013838126816447804
SD,19-3091,Anthropologists and Archeologists,detailed,50110.0,51860.0,63130.0,79600.0,97470.0,0.01985945769264741
SD,19-3099,"Social Scientists and Related Workers, All Other",detailed,63130.0,73920.0,86260.0,93640.0,100420.0,0.0155580419014123
SD,19-4012,Agricultural Technicians,detailed,34930.0,37300.0,41420.0,49500.0,54170.0,0.010532129429241532
SD,19-4013,Food Science Technicians,detailed,33790.0,41190.0,48760.0,52750.0,54440.0,0.017014606818332112
SD,19-4021,Biological Technicians,detailed,38170.0,40720.0,41300.0,51930.0,56620.0,0.0014153133844516663
SD,19-4031,Chemical Technicians,detailed,41530.0,44640.0,49030.0,57660.0,60430.0,0.009424335751384572
SD,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,30830.0,32470.0,44180.0,48480.0,57010.0,0.0312746497693428
SD,19-4061,Social Science Research Assistants,detailed,28260.0,34710.0,44820.0,50670.0,50670.0,0.025892190610526278
SD,19-4071,Forest and Conservation Technicians,detailed,43530.0,47940.0,54770.0,71410.0,82990.0,0.013408333140646267
SD,19-4092,Forensic Science Technicians,detailed,26450.0,43680.0,51690.0,62310.0,72510.0,0.016979948731457917
SD,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,28300.0,44920.0,51630.0,71690.0,93550.0,0.014019338921816837
SD,19-5011,Occupational Health and Safety Specialists,detailed,48590.0,73320.0,88610.0,100420.0,121840.0,0.01912165065917404
SD,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,41560.0,46550.0,51830.0,60080.0,65990.0,0.010802139174427738
SD,21-1013,Marriage and Family Therapists,detailed,37060.0,41840.0,44870.0,51810.0,53420.0,0.007016158740347667
SD,21-1015,Rehabilitation Counselors,detailed,41190.0,46010.0,49350.0,60580.0,76680.0,0.0070325129646906515
SD,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,39210.0,45650.0,53650.0,62660.0,67010.0,0.016278866303911732
SD,21-1021,"Child, Family, and School Social Workers",detailed,39150.0,46010.0,51100.0,59100.0,67310.0,0.01054781338598465
SD,21-1022,Healthcare Social Workers,detailed,43750.0,49650.0,57510.0,72640.0,78420.0,0.014804563343069344
SD,21-1023,Mental Health and Substance Abuse Social Workers,detailed,39230.0,44250.0,48920.0,61900.0,73610.0,0.010083594173376564
SD,21-1029,"Social Workers, All Other",detailed,76520.0,80830.0,93760.0,100880.0,109010.0,0.01494965898868661
SD,21-1091,Health Education Specialists,detailed,46400.0,54350.0,57370.0,72780.0,78360.0,0.005422338454910802
SD,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,58760.0,61480.0,66870.0,75210.0,78540.0,0.008439263229708116
SD,21-1093,Social and Human Service Assistants,detailed,29850.0,31810.0,38350.0,44500.0,48120.0,0.018873272776786187
SD,21-1094,Community Health Workers,detailed,39230.0,44360.0,45700.0,50950.0,60630.0,0.002980446266291681
SD,21-2011,Clergy,detailed,37890.0,48970.0,59860.0,72220.0,75500.0,0.020283024361160917
SD,21-2021,"Directors, Religious Activities and Education",detailed,27500.0,27980.0,53360.0,74120.0,79330.0,0.06668653042434625
SD,23-1011,Lawyers,detailed,76920.0,85640.0,102040.0,141270.0,234690.0,0.017675640359193112
SD,23-2011,Paralegals and Legal Assistants,detailed,48890.0,53730.0,58320.0,67200.0,84090.0,0.008231048631814897
SD,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,45760.0,48410.0,59300.0,65430.0,97610.0,0.020497537472633942
SD,25-1011,"Business Teachers, Postsecondary",detailed,51260.0,62150.0,72650.0,101240.0,139230.0,0.015732733737804372
SD,25-1021,"Computer Science Teachers, Postsecondary",detailed,52040.0,61380.0,75540.0,88910.0,106900.0,0.02097476897866568
SD,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,52060.0,60660.0,64620.0,87210.0,106840.0,0.0063439841771568695
SD,25-1032,"Engineering Teachers, Postsecondary",detailed,82440.0,86630.0,97700.0,105240.0,126190.0,0.012098135816700717
SD,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,80490.0,80490.0,98220.0,98220.0,124620.0,0.02010717035319831
SD,25-1042,"Biological Science Teachers, Postsecondary",detailed,58490.0,62120.0,76570.0,102280.0,126370.0,0.021133960415843367
SD,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,59480.0,62050.0,63160.0,85770.0,116740.0,0.001774640587778764
SD,25-1052,"Chemistry Teachers, Postsecondary",detailed,58020.0,61960.0,75810.0,102500.0,123190.0,0.0203789923908817
SD,25-1054,"Physics Teachers, Postsecondary",detailed,56590.0,63030.0,86010.0,103520.0,107950.0,0.03157346911468295
SD,25-1063,"Economics Teachers, Postsecondary",detailed,52690.0,53840.0,85700.0,105880.0,126780.0,0.047580913295047766
SD,25-1065,"Political Science Teachers, Postsecondary",detailed,59740.0,64830.0,72580.0,84400.0,101620.0,0.011356090613630299
SD,25-1066,"Psychology Teachers, Postsecondary",detailed,58870.0,59900.0,65020.0,77890.0,111750.0,0.00823556821856597
SD,25-1067,"Sociology Teachers, Postsecondary",detailed,50750.0,58380.0,64210.0,78870.0,91260.0,0.009564005204453885
SD,25-1071,"Health Specialties Teachers, Postsecondary",detailed,59270.0,64110.0,78720.0,104950.0,134040.0,0.02074187308311881
SD,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,59160.0,62360.0,66630.0,79530.0,97260.0,0.006645069388297342
SD,25-1081,"Education Teachers, Postsecondary",detailed,55550.0,60860.0,63350.0,74640.0,82690.0,0.004017926540174299
SD,25-1113,"Social Work Teachers, Postsecondary",detailed,55200.0,59240.0,60100.0,79150.0,83570.0,0.0014423243648682416
SD,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,51360.0,61080.0,63380.0,76290.0,81890.0,0.003703227456354208
SD,25-1122,"Communications Teachers, Postsecondary",detailed,50190.0,60520.0,71300.0,75030.0,83000.0,0.01652733381234528
SD,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,49200.0,57400.0,62960.0,77820.0,85340.0,0.009288402014309138
SD,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,60430.0,67220.0,81080.0,88390.0,103830.0,0.018923369687671165
SD,25-1125,"History Teachers, Postsecondary",detailed,54190.0,64110.0,69220.0,80560.0,100350.0,0.007698429719024791
SD,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,41480.0,41740.0,58000.0,76870.0,82160.0,0.03344544375018166
SD,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,51630.0,58560.0,62280.0,64310.0,73820.0,0.006177852429611219
SD,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,45840.0,60940.0,72940.0,77200.0,85100.0,0.018137259121576488
SD,25-2011,"Preschool Teachers, Except Special Education",detailed,30980.0,34830.0,44500.0,48260.0,56370.0,0.024803626649658295
SD,25-2012,"Kindergarten Teachers, Except Special Education",detailed,46520.0,48050.0,49410.0,57440.0,59910.0,0.002794968405595677
SD,25-2021,"Elementary School Teachers, Except Special Education",detailed,47120.0,48000.0,50130.0,58030.0,60180.0,0.004351301576507094
SD,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,47000.0,48030.0,50980.0,58320.0,60790.0,0.0059785589979641784
SD,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,47130.0,48180.0,51050.0,59500.0,62040.0,0.005802926868848868
SD,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,46990.0,50440.0,56070.0,59460.0,61500.0,0.010637823451900452
SD,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,47300.0,48560.0,51090.0,58640.0,61740.0,0.005091782949692147
SD,25-2057,"Special Education Teachers, Middle School",detailed,46680.0,48370.0,51360.0,58080.0,60120.0,0.006016011198010096
SD,25-2058,"Special Education Teachers, Secondary School",detailed,45610.0,48800.0,54810.0,58360.0,63020.0,0.011681941710917076
SD,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,34950.0,35370.0,35760.0,58080.0,63270.0,0.001097196188609928
SD,25-3021,Self-Enrichment Teachers,detailed,32390.0,38360.0,49720.0,64540.0,79770.0,0.026278550547164325
SD,25-3031,"Substitute Teachers, Short-Term",detailed,25560.0,26220.0,27840.0,30310.0,34700.0,0.006013142505578939
SD,25-3041,Tutors,detailed,27960.0,32530.0,38760.0,47870.0,62040.0,0.017677026127547624
SD,25-3099,"Teachers and Instructors, All Other",detailed,24120.0,24120.0,67200.0,79570.0,103270.0,0.10789651679282741
SD,25-4012,Curators,detailed,49740.0,57460.0,74990.0,95780.0,98490.0,0.026984226253334853
SD,25-4022,Librarians and Media Collections Specialists,detailed,37760.0,42750.0,51210.0,60600.0,77500.0,0.01822056838033559
SD,25-4031,Library Technicians,detailed,26060.0,26980.0,29590.0,37980.0,47600.0,0.009276827041392544
SD,25-9021,Farm and Home Management Educators,detailed,49350.0,49350.0,60440.0,77270.0,77270.0,0.020478196112312608
SD,25-9031,Instructional Coordinators,detailed,46910.0,50480.0,57910.0,69070.0,89590.0,0.013825993399158465
SD,25-9044,"Teaching Assistants, Postsecondary",detailed,27620.0,29130.0,39840.0,50620.0,65130.0,0.03180560923714548
SD,25-9045,"Teaching Assistants, Except Postsecondary",detailed,24800.0,26530.0,28220.0,30990.0,35410.0,0.006194585403254571
SD,25-9099,"Educational Instruction and Library Workers, All Other",detailed,45700.0,52440.0,63010.0,64940.0,66160.0,0.01853200362761731
SD,27-1011,Art Directors,detailed,56730.0,61060.0,66610.0,74660.0,85530.0,0.008737725917198791
SD,27-1021,Commercial and Industrial Designers,detailed,43840.0,50640.0,60110.0,69920.0,78850.0,0.017291236103997853
SD,27-1023,Floral Designers,detailed,32280.0,32520.0,33910.0,38010.0,45670.0,0.004194238446468823
SD,27-1024,Graphic Designers,detailed,36290.0,40990.0,48390.0,57560.0,66620.0,0.016734991684768774
SD,27-1025,Interior Designers,detailed,46650.0,58620.0,65220.0,77420.0,124490.0,0.010726140485882718
SD,27-1026,Merchandise Displayers and Window Trimmers,detailed,34680.0,37690.0,40190.0,46670.0,58600.0,0.006443007565272163
SD,27-2012,Producers and Directors,detailed,38140.0,47320.0,60260.0,72610.0,109180.0,0.024468098347756984
SD,27-2022,Coaches and Scouts,detailed,28270.0,30260.0,36360.0,47990.0,64280.0,0.01853391601396015
SD,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,29840.0,33320.0,35260.0,42240.0,63060.0,0.005675179126250818
SD,27-2032,Choreographers,detailed,27300.0,32940.0,40320.0,49710.0,64430.0,0.020421717012302443
SD,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,28580.0,34040.0,40630.0,47700.0,53940.0,0.01785456109635608
SD,27-3023,"News Analysts, Reporters, and Journalists",detailed,32610.0,35850.0,43520.0,45990.0,50940.0,0.01957686556943883
SD,27-3031,Public Relations Specialists,detailed,48460.0,55990.0,64520.0,83480.0,102480.0,0.014281231150395701
SD,27-3041,Editors,detailed,47770.0,55940.0,56730.0,63320.0,79180.0,0.001403332106722388
SD,27-3042,Technical Writers,detailed,49490.0,53730.0,63350.0,75500.0,84090.0,0.016606723989468275
SD,27-3043,Writers and Authors,detailed,45760.0,54080.0,56700.0,59710.0,68890.0,0.004742186644981938
SD,27-3091,Interpreters and Translators,detailed,36730.0,47040.0,53140.0,65210.0,75320.0,0.012267803350419992
SD,27-3092,Court Reporters and Simultaneous Captioners,detailed,63610.0,66870.0,75210.0,78540.0,78960.0,0.011822718809100685
SD,27-4012,Broadcast Technicians,detailed,27270.0,28070.0,32150.0,47000.0,55360.0,0.013663611483856197
SD,27-4021,Photographers,detailed,31150.0,35090.0,45330.0,50150.0,54750.0,0.02593591884890234
SD,27-4031,"Camera Operators, Television, Video, and Film",detailed,28880.0,39380.0,44160.0,72910.0,77180.0,0.011522005674867941
SD,27-4032,Film and Video Editors,detailed,35360.0,38150.0,39090.0,46720.0,54460.0,0.0024370570149272464
SD,29-1011,Chiropractors,detailed,58770.0,61910.0,76210.0,90100.0,113180.0,0.020998527547697154
SD,29-1021,"Dentists, General",detailed,94560.0,104540.0,158140.0,191280.0,250780.0,0.04225964769121804
SD,29-1031,Dietitians and Nutritionists,detailed,50260.0,59470.0,64890.0,77830.0,88710.0,0.008760303313587015
SD,29-1041,Optometrists,detailed,90560.0,94350.0,102320.0,133200.0,174920.0,0.008142358699229968
SD,29-1051,Pharmacists,detailed,112200.0,131950.0,146790.0,155260.0,166340.0,0.010714991827825093
SD,29-1071,Physician Assistants,detailed,104660.0,112570.0,133200.0,142330.0,158020.0,0.016970033222069913
SD,29-1122,Occupational Therapists,detailed,65820.0,80720.0,85050.0,99940.0,106520.0,0.005238969939212357
SD,29-1123,Physical Therapists,detailed,77890.0,82380.0,92660.0,103630.0,107870.0,0.011828832888594265
SD,29-1124,Radiation Therapists,detailed,80140.0,82970.0,97470.0,135500.0,138030.0,0.016236963920691405
SD,29-1125,Recreational Therapists,detailed,41390.0,42130.0,46850.0,60000.0,83780.0,0.010675675948501606
SD,29-1126,Respiratory Therapists,detailed,48530.0,62010.0,68240.0,79370.0,88830.0,0.009619496853868537
SD,29-1127,Speech-Language Pathologists,detailed,54740.0,62400.0,65680.0,82560.0,98810.0,0.005136063562931614
SD,29-1128,Exercise Physiologists,detailed,48390.0,51070.0,51630.0,63820.0,71540.0,0.0010911607063412987
SD,29-1131,Veterinarians,detailed,61640.0,74860.0,88650.0,114400.0,128920.0,0.017051376006558705
SD,29-1141,Registered Nurses,detailed,54040.0,65070.0,78060.0,84280.0,98220.0,0.01836807016082398
SD,29-1151,Nurse Anesthetists,detailed,194200.0,220920.0,263930.0,269480.0,287650.0,0.017947481732625947
SD,29-1171,Nurse Practitioners,detailed,103080.0,108190.0,128840.0,136180.0,156000.0,0.01762170032000565
SD,29-1181,Audiologists,detailed,77860.0,83320.0,91190.0,106110.0,108950.0,0.009066516666867308
SD,29-1211,Anesthesiologists,detailed,239200.0,239200.0,239200.0,239200.0,239200.0,0.0
SD,29-1214,Emergency Medicine Physicians,detailed,210850.0,244370.0,393870.0,406760.0,461290.0,0.04889134405010598
SD,29-1215,Family Medicine Physicians,detailed,175200.0,200830.0,239970.0,322950.0,356720.0,0.01796497684152909
SD,29-1216,General Internal Medicine Physicians,detailed,222550.0,251730.0,280520.0,390220.0,564280.0,0.010887637510579973
SD,29-1218,Obstetricians and Gynecologists,detailed,131350.0,213240.0,297610.0,410660.0,433910.0,0.03389845085557264
SD,29-1221,"Pediatricians, General",detailed,212910.0,229250.0,257610.0,366330.0,385810.0,0.011731652533128134
SD,29-1223,Psychiatrists,detailed,130000.0,201330.0,226180.0,341360.0,341360.0,0.011706570740472433
SD,29-1224,Radiologists,detailed,233620.0,500320.0,586010.0,669020.0,669020.0,0.015934517761237332
SD,29-1229,"Physicians, All Other",detailed,239200.0,239200.0,239200.0,239200.0,239200.0,0.0
SD,29-1241,"Ophthalmologists, Except Pediatric",detailed,208110.0,211990.0,211990.0,215770.0,215770.0,0.0
SD,29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,239200.0,239200.0,239200.0,239200.0,239200.0,0.0
SD,29-1249,"Surgeons, All Other",detailed,239200.0,239200.0,239200.0,239200.0,239200.0,0.0
SD,29-1292,Dental Hygienists,detailed,73480.0,83230.0,92210.0,96230.0,98290.0,0.010298743215622741
SD,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,76400.0,81330.0,83780.0,105370.0,124530.0,0.0029723450175469512
SD,29-2010,Clinical Laboratory Technologists and Technicians,detailed,37550.0,47140.0,60890.0,75700.0,81560.0,0.025925062940263865
SD,29-2031,Cardiovascular Technologists and Technicians,detailed,40650.0,55380.0,67290.0,80650.0,103040.0,0.019670271648543736
SD,29-2032,Diagnostic Medical Sonographers,detailed,51100.0,66060.0,80820.0,89150.0,98090.0,0.020370813593003412
SD,29-2033,Nuclear Medicine Technologists,detailed,39090.0,65420.0,82010.0,97720.0,101940.0,0.02285866177715934
SD,29-2034,Radiologic Technologists and Technicians,detailed,48730.0,61490.0,65240.0,79770.0,89710.0,0.0059373785509129196
SD,29-2035,Magnetic Resonance Imaging Technologists,detailed,51160.0,67620.0,77010.0,83130.0,97660.0,0.013088057191341429
SD,29-2042,Emergency Medical Technicians,detailed,31130.0,34780.0,36800.0,43570.0,48460.0,0.005661499681325122
SD,29-2043,Paramedics,detailed,30950.0,42710.0,48830.0,51490.0,58380.0,0.013481242733241583
SD,29-2052,Pharmacy Technicians,detailed,37220.0,39050.0,46170.0,48870.0,56800.0,0.016889782452018887
SD,29-2055,Surgical Technologists,detailed,38450.0,51720.0,59870.0,63900.0,75470.0,0.014740687039131561
SD,29-2056,Veterinary Technologists and Technicians,detailed,35780.0,37430.0,45300.0,47040.0,50440.0,0.019266703952459663
SD,29-2057,Ophthalmic Medical Technicians,detailed,36450.0,37500.0,42430.0,48480.0,56730.0,0.01242806708839761
SD,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,40770.0,49680.0,52750.0,61300.0,67700.0,0.0060141462657818945
SD,29-2072,Medical Records Specialists,detailed,36920.0,44860.0,51610.0,63130.0,76950.0,0.014115589545531604
SD,29-2081,"Opticians, Dispensing",detailed,32390.0,36640.0,43400.0,46190.0,49730.0,0.017076047048801613
SD,29-2091,Orthotists and Prosthetists,detailed,52220.0,76400.0,80760.0,103380.0,108730.0,0.005565339006702974
SD,29-2092,Hearing Aid Specialists,detailed,37430.0,50730.0,54910.0,61830.0,79490.0,0.007949231667144563
SD,29-2099,"Health Technologists and Technicians, All Other",detailed,38790.0,47330.0,52970.0,63090.0,90050.0,0.011321748480880078
SD,29-9021,Health Information Technologists and Medical Registrars,detailed,42810.0,47110.0,60740.0,74630.0,87520.0,0.025737346785472903
SD,29-9091,Athletic Trainers,detailed,47630.0,49380.0,58620.0,61750.0,64130.0,0.01730100338281937
SD,31-1120,Home Health and Personal Care Aides,detailed,32500.0,36400.0,37740.0,43600.0,47320.0,0.0036217191623231226
SD,31-1131,Nursing Assistants,detailed,31110.0,36830.0,38800.0,43940.0,46100.0,0.0052243511945127
SD,31-2011,Occupational Therapy Assistants,detailed,40110.0,48470.0,56180.0,59670.0,72800.0,0.014871067348125822
SD,31-2021,Physical Therapist Assistants,detailed,40120.0,46910.0,49310.0,60050.0,63930.0,0.005002071587055346
SD,31-2022,Physical Therapist Aides,detailed,24010.0,30590.0,31330.0,42070.0,44770.0,0.0023931537119801227
SD,31-9011,Massage Therapists,detailed,35720.0,42000.0,52000.0,53920.0,56310.0,0.0215871118756521
SD,31-9091,Dental Assistants,detailed,38190.0,47060.0,47900.0,57890.0,60310.0,0.0017707780908937654
SD,31-9092,Medical Assistants,detailed,35980.0,37730.0,41870.0,45870.0,48960.0,0.010465791863787821
SD,31-9093,Medical Equipment Preparers,detailed,31680.0,38910.0,42330.0,47120.0,54680.0,0.008460062518210965
SD,31-9094,Medical Transcriptionists,detailed,36160.0,40000.0,46070.0,51540.0,59870.0,0.014228527924909029
SD,31-9095,Pharmacy Aides,detailed,33400.0,34630.0,36130.0,39720.0,44040.0,0.00424932154626978
SD,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,28390.0,29320.0,34700.0,36100.0,36700.0,0.016989691666015716
SD,31-9097,Phlebotomists,detailed,31360.0,36320.0,39560.0,43100.0,45240.0,0.008581607985265194
SD,31-9099,"Healthcare Support Workers, All Other",detailed,38110.0,41660.0,44610.0,56620.0,63130.0,0.006865118961491223
SD,33-1011,First-Line Supervisors of Correctional Officers,detailed,61890.0,67470.0,77400.0,84040.0,88820.0,0.01382506706186537
SD,33-1012,First-Line Supervisors of Police and Detectives,detailed,71650.0,75370.0,87810.0,119170.0,140500.0,0.015393890986628467
SD,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,67200.0,70930.0,72420.0,87410.0,115210.0,0.002081065329234688
SD,33-1091,First-Line Supervisors of Security Workers,detailed,40130.0,51490.0,57880.0,67960.0,93590.0,0.011767122998540769
SD,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,40130.0,56910.0,76400.0,81330.0,91170.0,0.02988913688437944
SD,33-2011,Firefighters,detailed,39240.0,46730.0,48160.0,59800.0,61420.0,0.003018791831407741
SD,33-3012,Correctional Officers and Jailers,detailed,43240.0,48110.0,53040.0,59140.0,66390.0,0.009803370287795099
SD,33-3021,Detectives and Criminal Investigators,detailed,60210.0,63110.0,77730.0,110880.0,149280.0,0.021054794029556678
SD,33-3031,Fish and Game Wardens,detailed,37170.0,62320.0,68810.0,77960.0,84860.0,0.009955901647874965
SD,33-3051,Police and Sheriff's Patrol Officers,detailed,47540.0,52330.0,60740.0,72000.0,91900.0,0.01501487130998469
SD,33-9011,Animal Control Workers,detailed,32670.0,33280.0,45530.0,49440.0,56900.0,0.03183779914895779
SD,33-9021,Private Detectives and Investigators,detailed,40050.0,40860.0,44840.0,48550.0,49560.0,0.009338232623340215
SD,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,28090.0,29780.0,33820.0,43860.0,57110.0,0.01280279453547295
SD,33-9032,Security Guards,detailed,30060.0,32190.0,37150.0,45190.0,59840.0,0.014433970678817243
SD,33-9091,Crossing Guards and Flaggers,detailed,29680.0,30390.0,46940.0,49680.0,53280.0,0.044434570741224366
SD,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,26760.0,28230.0,30990.0,34010.0,35610.0,0.009371573707149361
SD,33-9093,Transportation Security Screeners,detailed,45640.0,45640.0,55530.0,63130.0,69240.0,0.01980750513052576
SD,33-9094,School Bus Monitors,detailed,32820.0,32820.0,34380.0,35000.0,35650.0,0.004654490073040529
SD,33-9099,"Protective Service Workers, All Other",detailed,35380.0,40330.0,42260.0,49940.0,65170.0,0.004685483037978333
SD,35-1011,Chefs and Head Cooks,detailed,37450.0,39650.0,48470.0,51870.0,57820.0,0.020288479325677455
SD,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,34350.0,36960.0,40640.0,46800.0,50670.0,0.009536844271615275
SD,35-2011,"Cooks, Fast Food",detailed,25410.0,29330.0,30950.0,33000.0,34910.0,0.0053906893733222105
SD,35-2012,"Cooks, Institution and Cafeteria",detailed,30140.0,32200.0,36730.0,40980.0,45650.0,0.013249750945045546
SD,35-2014,"Cooks, Restaurant",detailed,30140.0,33040.0,36220.0,38910.0,44990.0,0.009231601166116432
SD,35-2015,"Cooks, Short Order",detailed,27950.0,29590.0,32380.0,36750.0,46440.0,0.009051164470758266
SD,35-2021,Food Preparation Workers,detailed,26510.0,28170.0,30430.0,34140.0,38580.0,0.007746992059109337
SD,35-3011,Bartenders,detailed,27400.0,28080.0,29400.0,33540.0,38180.0,0.004604276777049332
SD,35-3023,Fast Food and Counter Workers,detailed,27880.0,28670.0,29490.0,31480.0,36380.0,0.0028239742173392646
SD,35-3031,Waiters and Waitresses,detailed,27030.0,27910.0,28990.0,30640.0,37290.0,0.00380380571399086
SD,35-3041,"Food Servers, Nonrestaurant",detailed,26810.0,28900.0,31980.0,33750.0,43070.0,0.010178361926474366
SD,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,27110.0,28640.0,29920.0,34580.0,37960.0,0.004381853468339747
SD,35-9021,Dishwashers,detailed,24230.0,25770.0,28190.0,30800.0,36750.0,0.009016029782104695
SD,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,25380.0,29120.0,30310.0,34230.0,36800.0,0.004013278494410688
SD,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,34210.0,38420.0,46860.0,54150.0,64020.0,0.02005712188270481
SD,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,43700.0,48730.0,60680.0,66080.0,80450.0,0.022174202461496817
SD,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,28970.0,31260.0,35480.0,39130.0,44740.0,0.012743498311849732
SD,37-2012,Maids and Housekeeping Cleaners,detailed,27890.0,28640.0,29950.0,34540.0,39220.0,0.0044825147946157
SD,37-2021,Pest Control Workers,detailed,39460.0,47090.0,49920.0,62460.0,68950.0,0.005853169225230381
SD,37-3011,Landscaping and Groundskeeping Workers,detailed,29100.0,30710.0,35370.0,39250.0,46700.0,0.01422783256304716
SD,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,36550.0,39050.0,46320.0,48450.0,55760.0,0.017219673989806727
SD,37-3013,Tree Trimmers and Pruners,detailed,40040.0,45910.0,50430.0,61030.0,70650.0,0.00943455523905623
