occ_code,occ_title,o_group,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual_growth_rate,typical_education
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,44460.0,50580.0,63520.0,82370.0,103990.0,0.0230412999576681,Associate's degree
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,44240.0,51830.0,63890.0,81690.0,96730.0,0.021139716111642,Postsecondary nondegree award
49-2091,Avionics Technicians,detailed,49410.0,63900.0,82280.0,99110.0,113680.0,0.0256031415774597,Postsecondary nondegree award
49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,37100.0,45190.0,56210.0,69090.0,85200.0,0.0220617241001241,High school diploma or equivalent
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,50750.0,63560.0,84890.0,98850.0,116810.0,0.0293599444284975,Postsecondary nondegree award
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,46840.0,60040.0,74090.0,88710.0,105590.0,0.021249580444294,Postsecondary nondegree award
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,65730.0,81860.0,103020.0,118870.0,129920.0,0.023257603714013,Postsecondary nondegree award
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,35590.0,43310.0,48420.0,58500.0,70170.0,0.0112153655210629,High school diploma or equivalent
49-2097,Audiovisual Equipment Installers and Repairers,detailed,36760.0,44490.0,52600.0,67300.0,84190.0,0.0168861536560367,Postsecondary nondegree award
49-2098,Security and Fire Alarm Systems Installers,detailed,38800.0,47820.0,60070.0,73690.0,81150.0,0.0230687189710745,High school diploma or equivalent
49-3011,Aircraft Mechanics and Service Technicians,detailed,48780.0,62630.0,79870.0,99130.0,128890.0,0.0246136263651011,Postsecondary nondegree award
49-3021,Automotive Body and Related Repairers,detailed,36910.0,45750.0,54890.0,69200.0,87940.0,0.0183808245466392,High school diploma or equivalent
49-3022,Automotive Glass Installers and Repairers,detailed,35390.0,40110.0,47630.0,59550.0,70650.0,0.017332202821257,High school diploma or equivalent
49-3023,Automotive Service Technicians and Mechanics,detailed,34660.0,38900.0,50620.0,70430.0,81790.0,0.0266850874206545,Postsecondary nondegree award
49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,44530.0,50540.0,61770.0,75470.0,88740.0,0.0202679315318627,High school diploma or equivalent
49-3041,Farm Equipment Mechanics and Service Technicians,detailed,37470.0,46450.0,56550.0,65580.0,78740.0,0.0198696996860716,High school diploma or equivalent
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,46820.0,56970.0,65510.0,79270.0,94460.0,0.0140658044038672,High school diploma or equivalent
49-3043,Rail Car Repairers,detailed,46800.0,54520.0,67530.0,84570.0,95100.0,0.0216310652234581,High school diploma or equivalent
49-3051,Motorboat Mechanics and Service Technicians,detailed,36950.0,46750.0,57550.0,66620.0,79330.0,0.021001479185839,High school diploma or equivalent
49-3052,Motorcycle Mechanics,detailed,34770.0,39550.0,48580.0,61510.0,74400.0,0.0207775317529346,Postsecondary nondegree award
49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,34670.0,40670.0,47880.0,58560.0,67260.0,0.0164546264763472,High school diploma or equivalent
49-3091,Bicycle Repairers,detailed,31220.0,36360.0,42780.0,48020.0,55000.0,0.0163930589982446,High school diploma or equivalent
49-3092,Recreational Vehicle Service Technicians,detailed,36120.0,44920.0,52000.0,63890.0,77960.0,0.0147436904403446,High school diploma or equivalent
49-3093,Tire Repairers and Changers,detailed,30010.0,34690.0,37710.0,45300.0,50230.0,0.0083823215892531,High school diploma or equivalent
49-9011,Mechanical Door Repairers,detailed,38490.0,46610.0,55720.0,65630.0,78260.0,0.0180127105467531,High school diploma or equivalent
49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,45910.0,54950.0,74340.0,97120.0,112500.0,0.0306838854832893,High school diploma or equivalent
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,40050.0,48360.0,61010.0,77060.0,95210.0,0.0235085460790178,Postsecondary nondegree award
49-9031,Home Appliance Repairers,detailed,36190.0,43780.0,50990.0,63390.0,80660.0,0.0153620458352286,High school diploma or equivalent
49-9041,Industrial Machinery Mechanics,detailed,46120.0,55010.0,64520.0,78780.0,95170.0,0.0160738430036939,High school diploma or equivalent
49-9043,"Maintenance Workers, Machinery",detailed,42000.0,48920.0,60850.0,75200.0,88550.0,0.0220624042848571,High school diploma or equivalent
49-9044,Millwrights,detailed,46290.0,56390.0,65700.0,81500.0,93600.0,0.0153980557504862,High school diploma or equivalent
49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,40590.0,50050.0,61290.0,75000.0,86510.0,0.0204660341472135,High school diploma or equivalent
49-9051,Electrical Power-Line Installers and Repairers,detailed,51470.0,67270.0,95320.0,109740.0,128690.0,0.0354669951706847,High school diploma or equivalent
49-9052,Telecommunications Line Installers and Repairers,detailed,45310.0,54310.0,74330.0,95850.0,103680.0,0.0318781895066038,High school diploma or equivalent
49-9061,Camera and Photographic Equipment Repairers,detailed,34320.0,41630.0,52720.0,66070.0,83940.0,0.0238984818647007,High school diploma or equivalent
49-9062,Medical Equipment Repairers,detailed,38490.0,47470.0,61660.0,78500.0,98280.0,0.0264987594884607,Associate's degree
49-9063,Musical Instrument Repairers and Tuners,detailed,31220.0,37670.0,46420.0,58430.0,71600.0,0.02110629033732,High school diploma or equivalent
49-9064,Watch and Clock Repairers,detailed,34240.0,47650.0,67230.0,91490.0,109990.0,0.0350230475545765,High school diploma or equivalent
49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,40140.0,51070.0,68990.0,84390.0,102990.0,0.0305332972722698,High school diploma or equivalent
49-9071,"Maintenance and Repair Workers, General",detailed,35350.0,40840.0,49590.0,62620.0,77180.0,0.0196023728165279,High school diploma or equivalent
49-9081,Wind Turbine Service Technicians,detailed,49230.0,58840.0,64120.0,78010.0,92460.0,0.0086304728284989,Postsecondary nondegree award
49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,34320.0,39760.0,47450.0,58110.0,66370.0,0.0178387577010308,High school diploma or equivalent
49-9092,Commercial Divers,detailed,43330.0,54810.0,72990.0,101550.0,157790.0,0.0290591916228972,Postsecondary nondegree award
49-9094,Locksmiths and Safe Repairers,detailed,35530.0,43160.0,51320.0,64560.0,79400.0,0.0174674421500593,High school diploma or equivalent
49-9095,Manufactured Building and Mobile Home Installers,detailed,27120.0,35800.0,45990.0,51970.0,60810.0,0.0253639357238317,High school diploma or equivalent
49-9096,Riggers,detailed,40680.0,48210.0,62640.0,80180.0,97850.0,0.0265295644979055,High school diploma or equivalent
49-9097,Signal and Track Switch Repairers,detailed,62610.0,79720.0,92460.0,99320.0,119550.0,0.0149360060926495,High school diploma or equivalent
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,29310.0,34910.0,39630.0,46890.0,55890.0,0.0127620573748767,High school diploma or equivalent
49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,36080.0,42170.0,49230.0,61900.0,77040.0,0.0155998392841338,High school diploma or equivalent
51-1011,First-Line Supervisors of Production and Operating Workers,detailed,47130.0,58630.0,74450.0,91680.0,108750.0,0.0241757316320117,High school diploma or equivalent
51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,47310.0,58600.0,65380.0,83410.0,107500.0,0.0110083210019809,High school diploma or equivalent
51-2021,"Coil Winders, Tapers, and Finishers",detailed,37540.0,42050.0,48220.0,58770.0,63300.0,0.0137856057412495,High school diploma or equivalent
51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,35350.0,38380.0,45850.0,51670.0,62950.0,0.017942945431165,High school diploma or equivalent
51-2031,Engine and Other Machine Assemblers,detailed,38500.0,45230.0,53710.0,74920.0,77750.0,0.017332353935469,High school diploma or equivalent
51-2041,Structural Metal Fabricators and Fitters,detailed,37960.0,45610.0,51330.0,61250.0,72280.0,0.0118849094770994,High school diploma or equivalent
51-2051,Fiberglass Laminators and Fabricators,detailed,36910.0,39430.0,46880.0,54490.0,63760.0,0.0174570434846552,High school diploma or equivalent
51-2061,Timing Device Assemblers and Adjusters,detailed,27880.0,29040.0,62620.0,72740.0,78270.0,0.0798704201488853,High school diploma or equivalent
51-2090,Miscellaneous Assemblers and Fabricators,detailed,33280.0,37380.0,44650.0,51200.0,64880.0,0.0179307095426435,High school diploma or equivalent
51-3011,Bakers,detailed,28120.0,32660.0,37160.0,44360.0,49020.0,0.0129918528524071,No formal educational credential
51-3021,Butchers and Meat Cutters,detailed,29460.0,35510.0,40140.0,48050.0,58110.0,0.0123313109422027,No formal educational credential
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,29980.0,35350.0,38300.0,44170.0,48150.0,0.0080473576935478,No formal educational credential
51-3023,Slaughterers and Meat Packers,detailed,33340.0,36150.0,40130.0,46870.0,51090.0,0.0104994600959222,No formal educational credential
51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,33250.0,37540.0,44810.0,50680.0,62680.0,0.017860046466291,No formal educational credential
51-3092,Food Batchmakers,detailed,31990.0,36350.0,42290.0,49670.0,58940.0,0.0152507687132925,High school diploma or equivalent
51-3093,Food Cooking Machine Operators and Tenders,detailed,31680.0,36190.0,41590.0,47380.0,54410.0,0.0140048534708259,High school diploma or equivalent
51-3099,"Food Processing Workers, All Other",detailed,32210.0,36410.0,39680.0,44130.0,47950.0,0.0086374715602175,No formal educational credential
51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,36700.0,40450.0,47720.0,56840.0,63710.0,0.0166657449787506,High school diploma or equivalent
51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,36800.0,42440.0,49030.0,60130.0,68720.0,0.0145387788958053,High school diploma or equivalent
51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,37690.0,44020.0,50140.0,61880.0,70310.0,0.0131025981850927,High school diploma or equivalent
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,35760.0,38870.0,46330.0,55410.0,65510.0,0.0177117201456398,High school diploma or equivalent
51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,36300.0,41710.0,49080.0,57940.0,68410.0,0.0164041659267231,High school diploma or equivalent
51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,36110.0,39390.0,46550.0,54290.0,62600.0,0.016841752476048,High school diploma or equivalent
51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,36670.0,43250.0,50620.0,60700.0,69700.0,0.0158593983955439,High school diploma or equivalent
51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,37840.0,45210.0,52800.0,64900.0,81030.0,0.0156403384955006,High school diploma or equivalent
51-4041,Machinists,detailed,39200.0,47570.0,58750.0,67700.0,80010.0,0.021333252696795,High school diploma or equivalent
51-4051,Metal-Refining Furnace Operators and Tenders,detailed,39200.0,46080.0,54430.0,62810.0,74470.0,0.0167930905753899,High school diploma or equivalent
51-4052,"Pourers and Casters, Metal",detailed,38480.0,45190.0,51810.0,61700.0,72040.0,0.0137646075258839,High school diploma or equivalent
51-4061,"Model Makers, Metal and Plastic",detailed,39760.0,47360.0,63340.0,86740.0,99010.0,0.0295006769662389,High school diploma or equivalent
51-4062,"Patternmakers, Metal and Plastic",detailed,42460.0,49070.0,58000.0,69960.0,82590.0,0.0168600693881828,High school diploma or equivalent
51-4071,Foundry Mold and Coremakers,detailed,37160.0,41870.0,48110.0,57350.0,62640.0,0.0139889904523948,High school diploma or equivalent
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,34170.0,37270.0,44350.0,51020.0,61600.0,0.0175445279869779,High school diploma or equivalent
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,35780.0,39420.0,47180.0,57800.0,74450.0,0.0181321033315327,High school diploma or equivalent
51-4111,Tool and Die Makers,detailed,44680.0,51490.0,64050.0,78770.0,92680.0,0.0220676071752603,Postsecondary nondegree award
51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,39240.0,46790.0,53750.0,63010.0,77530.0,0.0139640148371307,High school diploma or equivalent
51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,36860.0,40560.0,47920.0,57390.0,66540.0,0.0168148642597627,High school diploma or equivalent
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,35180.0,40660.0,48750.0,58400.0,66350.0,0.018311678673591,High school diploma or equivalent
51-4192,"Layout Workers, Metal and Plastic",detailed,39980.0,50910.0,63870.0,79470.0,93860.0,0.0229381645842554,High school diploma or equivalent
51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,33790.0,37260.0,43960.0,49600.0,60370.0,0.0166734524157159,High school diploma or equivalent
51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,35350.0,40800.0,50060.0,62150.0,77170.0,0.0206646374730867,High school diploma or equivalent
51-4199,"Metal Workers and Plastic Workers, All Other",detailed,35350.0,39190.0,45950.0,54100.0,65510.0,0.0160405133024876,High school diploma or equivalent
51-5111,Prepress Technicians and Workers,detailed,35810.0,40930.0,48690.0,58580.0,66080.0,0.0175126167062402,Postsecondary nondegree award
51-5112,Printing Press Operators,detailed,33330.0,37390.0,45780.0,55740.0,63520.0,0.020450710311509,High school diploma or equivalent
51-5113,Print Binding and Finishing Workers,detailed,32220.0,36910.0,42290.0,49130.0,59150.0,0.0136998074355714,High school diploma or equivalent
51-6011,Laundry and Dry-Cleaning Workers,detailed,27440.0,30360.0,34890.0,37560.0,43190.0,0.0140045884598893,No formal educational credential
51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,27180.0,29870.0,35060.0,37940.0,43050.0,0.0161496429984489,No formal educational credential
51-6031,Sewing Machine Operators,detailed,27860.0,31960.0,36670.0,42830.0,47840.0,0.013842315944573,No formal educational credential
51-6041,Shoe and Leather Workers and Repairers,detailed,28210.0,31270.0,37800.0,45670.0,52550.0,0.0191459708677181,High school diploma or equivalent
51-6042,Shoe Machine Operators and Tenders,detailed,26560.0,29090.0,35650.0,43090.0,47700.0,0.0205436417661371,High school diploma or equivalent
51-6051,"Sewers, Hand",detailed,27680.0,33330.0,36480.0,40720.0,47570.0,0.009071526425509,No formal educational credential
51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,29920.0,35230.0,41640.0,50200.0,63670.0,0.0168568246893796,No formal educational credential
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,30300.0,35680.0,38180.0,45280.0,48100.0,0.0067951339254159,High school diploma or equivalent
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,28650.0,34230.0,38760.0,45220.0,49420.0,0.0125061898865292,High school diploma or equivalent
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,29960.0,36390.0,39530.0,45220.0,49130.0,0.008310932200541,High school diploma or equivalent
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,31790.0,36420.0,38670.0,42940.0,49420.0,0.0060126067221435,High school diploma or equivalent
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,35890.0,39360.0,46350.0,57280.0,63910.0,0.0164814672357556,High school diploma or equivalent
51-6092,Fabric and Apparel Patternmakers,detailed,33790.0,42620.0,62750.0,93930.0,123540.0,0.039441443306889,High school diploma or equivalent
51-6093,Upholsterers,detailed,31690.0,37340.0,46340.0,54580.0,63770.0,0.0218288766543366,High school diploma or equivalent
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,31270.0,34320.0,37280.0,44620.0,52730.0,0.0083071862832915,High school diploma or equivalent
51-7011,Cabinetmakers and Bench Carpenters,detailed,35650.0,38830.0,46680.0,55760.0,63720.0,0.0185828172787632,High school diploma or equivalent
51-7021,Furniture Finishers,detailed,32160.0,37670.0,44540.0,49730.0,61020.0,0.0168934717238666,High school diploma or equivalent
51-7031,"Model Makers, Wood",detailed,34800.0,37660.0,56550.0,87150.0,98050.0,0.0414902997374944,High school diploma or equivalent
51-7032,"Patternmakers, Wood",detailed,37600.0,41170.0,49630.0,59350.0,83780.0,0.0188642895906059,High school diploma or equivalent
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,30890.0,36510.0,42770.0,48620.0,58170.0,0.0159509522607865,High school diploma or equivalent
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,32110.0,37100.0,43380.0,48720.0,56830.0,0.0157610693918122,High school diploma or equivalent
51-7099,"Woodworkers, All Other",detailed,30510.0,36320.0,44530.0,55180.0,64150.0,0.020588535575102,High school diploma or equivalent
51-8011,Nuclear Power Reactor Operators,detailed,98640.0,109440.0,122890.0,130490.0,149310.0,0.0116587589027674,High school diploma or equivalent
51-8012,Power Distributors and Dispatchers,detailed,72440.0,90200.0,106730.0,130940.0,154270.0,0.0169696616332593,High school diploma or equivalent
51-8013,Power Plant Operators,detailed,61790.0,79690.0,102040.0,119080.0,131940.0,0.0250302030909044,High school diploma or equivalent
51-8021,Stationary Engineers and Boiler Operators,detailed,50590.0,63160.0,78620.0,101150.0,125390.0,0.0221369584833561,High school diploma or equivalent
51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,39110.0,48040.0,60020.0,74780.0,91060.0,0.0225140853875069,High school diploma or equivalent
51-8091,Chemical Plant and System Operators,detailed,48400.0,60330.0,78120.0,98660.0,111930.0,0.0261784519040315,High school diploma or equivalent
51-8092,Gas Plant Operators,detailed,61350.0,76870.0,87820.0,100870.0,115520.0,0.01340642914915,High school diploma or equivalent
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,57110.0,77510.0,96710.0,106320.0,115880.0,0.0223776917845659,High school diploma or equivalent
51-8099,"Plant and System Operators, All Other",detailed,40700.0,48900.0,62470.0,78480.0,94560.0,0.0247932700601474,High school diploma or equivalent
51-9011,Chemical Equipment Operators and Tenders,detailed,37440.0,45970.0,58040.0,74080.0,92250.0,0.0235882455735638,High school diploma or equivalent
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,36200.0,44410.0,51610.0,63930.0,79750.0,0.0151385222303483,High school diploma or equivalent
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,36520.0,40430.0,48540.0,60040.0,69240.0,0.0184497433369497,High school diploma or equivalent
51-9022,"Grinding and Polishing Workers, Hand",detailed,33480.0,37450.0,42660.0,49980.0,60810.0,0.0131107016653444,No formal educational credential
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,36790.0,42850.0,48990.0,59860.0,70200.0,0.0134811167967019,High school diploma or equivalent
51-9031,"Cutters and Trimmers, Hand",detailed,26630.0,34050.0,38020.0,47850.0,57870.0,0.011089265543219,No formal educational credential
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,35930.0,39440.0,46570.0,53800.0,61120.0,0.016756443084626,High school diploma or equivalent
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,34630.0,38360.0,45760.0,52580.0,63450.0,0.0177960046675651,High school diploma or equivalent
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,35960.0,41130.0,48040.0,59830.0,69800.0,0.0156508327107707,High school diploma or equivalent
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,35510.0,39890.0,48570.0,61440.0,77860.0,0.0198831266790937,High school diploma or equivalent
51-9071,Jewelers and Precious Stone and Metal Workers,detailed,35580.0,39520.0,52540.0,69810.0,87540.0,0.0288861312809478,High school diploma or equivalent
51-9081,Dental Laboratory Technicians,detailed,36660.0,40420.0,49610.0,62070.0,76940.0,0.0206980657818984,High school diploma or equivalent
51-9082,Medical Appliance Technicians,detailed,36510.0,42210.0,48030.0,60580.0,75740.0,0.0130006486460758,High school diploma or equivalent
51-9083,Ophthalmic Laboratory Technicians,detailed,33530.0,36470.0,39460.0,47010.0,57380.0,0.0079108765078477,High school diploma or equivalent
51-9111,Packaging and Filling Machine Operators and Tenders,detailed,33390.0,36850.0,43220.0,49070.0,60030.0,0.0160725694650312,High school diploma or equivalent
51-9123,"Painting, Coating, and Decorating Workers",detailed,31470.0,37030.0,41600.0,50360.0,60820.0,0.0117051526057352,No formal educational credential
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,36260.0,40590.0,48250.0,59680.0,74730.0,0.0174377017648226,High school diploma or equivalent
51-9141,Semiconductor Processing Technicians,detailed,37690.0,45640.0,51430.0,65010.0,82540.0,0.0120153244414151,High school diploma or equivalent
51-9151,Photographic Process Workers and Processing Machine Operators,detailed,30090.0,35170.0,40610.0,50150.0,68800.0,0.0144860093679137,High school diploma or equivalent
51-9161,Computer Numerically Controlled Tool Operators,detailed,38140.0,44930.0,50690.0,61760.0,73890.0,0.012135335788334,High school diploma or equivalent
51-9162,Computer Numerically Controlled Tool Programmers,detailed,47530.0,58270.0,68120.0,81890.0,100320.0,0.0157409513109136,Postsecondary nondegree award
51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,31460.0,37220.0,46460.0,53610.0,60810.0,0.0224222302559231,High school diploma or equivalent
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,33790.0,37310.0,43530.0,49320.0,58570.0,0.015538381339434,High school diploma or equivalent
51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,33430.0,36380.0,41330.0,49550.0,62340.0,0.0128386624896568,High school diploma or equivalent
51-9194,Etchers and Engravers,detailed,32210.0,37400.0,43310.0,53050.0,63360.0,0.014779436643757,High school diploma or equivalent
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,35850.0,39280.0,46170.0,53000.0,61530.0,0.0162927783418469,High school diploma or equivalent
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,37300.0,44920.0,50270.0,60180.0,70320.0,0.0113160826876055,High school diploma or equivalent
51-9197,Tire Builders,detailed,40150.0,47900.0,57390.0,64380.0,74680.0,0.0182398065783144,High school diploma or equivalent
51-9198,Helpers--Production Workers,detailed,31140.0,35220.0,39070.0,45990.0,53410.0,0.010428077936744,High school diploma or equivalent
51-9199,"Production Workers, All Other",detailed,31200.0,36030.0,40110.0,49010.0,61530.0,0.0107851200926971,High school diploma or equivalent
53-1041,Aircraft Cargo Handling Supervisors,detailed,41690.0,49820.0,58170.0,78530.0,92160.0,0.0156159998482907,High school diploma or equivalent
53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,43360.0,50070.0,62890.0,78160.0,96150.0,0.0230583405421438,High school diploma or equivalent
53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,106710.0,182280.0,232140.0,384440.0,463830.0,0.0244743657505803,Bachelor's degree
53-2012,Commercial Pilots,detailed,58850.0,84540.0,123220.0,190440.0,266620.0,0.0383933449957756,Postsecondary nondegree award
53-2021,Air Traffic Controllers,detailed,78420.0,104520.0,148080.0,190570.0,215610.0,0.0354513542926819,Associate's degree
53-2022,Airfield Operations Specialists,detailed,35870.0,42000.0,56850.0,77340.0,102120.0,0.0307375976643438,High school diploma or equivalent
53-2031,Flight Attendants,detailed,35110.0,51760.0,63580.0,95640.0,136430.0,0.020781112231303,High school diploma or equivalent
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,27350.0,30750.0,35450.0,38410.0,45960.0,0.0143249586523792,High school diploma or equivalent
53-3031,Driver/Sales Workers,detailed,22590.0,30200.0,38770.0,49000.0,59980.0,0.0252951093678752,High school diploma or equivalent
53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,40140.0,47960.0,58640.0,69120.0,79380.0,0.020308438979854,Postsecondary nondegree award
53-3033,Light Truck Drivers,detailed,30800.0,37270.0,44860.0,52310.0,80310.0,0.0187086355017012,High school diploma or equivalent
53-3051,"Bus Drivers, School",detailed,29240.0,38650.0,47920.0,58430.0,65730.0,0.021731378178353,High school diploma or equivalent
53-3052,"Bus Drivers, Transit and Intercity",detailed,40030.0,47530.0,59050.0,70700.0,84700.0,0.0219395539830828,High school diploma or equivalent
53-3053,Shuttle Drivers and Chauffeurs,detailed,28090.0,32710.0,37290.0,45700.0,55070.0,0.0131906746703416,No formal educational credential
53-3054,Taxi Drivers,detailed,34650.0,37790.0,42100.0,60960.0,75800.0,0.0108588563529028,No formal educational credential
53-3099,"Motor Vehicle Operators, All Other",detailed,26540.0,31220.0,37180.0,48980.0,66500.0,0.0176247209760112,No formal educational credential
53-4011,Locomotive Engineers,detailed,60680.0,75190.0,81410.0,93260.0,109220.0,0.0079796563162746,High school diploma or equivalent
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,44540.0,52780.0,60600.0,80360.0,100270.0,0.0139121417519201,High school diploma or equivalent
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,45660.0,57820.0,68840.0,76590.0,86590.0,0.0175980766073544,High school diploma or equivalent
53-4031,Railroad Conductors and Yardmasters,detailed,58740.0,65610.0,78000.0,83820.0,109770.0,0.0174485483595585,High school diploma or equivalent
53-4041,Subway and Streetcar Operators,detailed,55180.0,61980.0,86380.0,90140.0,90140.0,0.033751523915606,High school diploma or equivalent
53-4099,"Rail Transportation Workers, All Other",detailed,40080.0,47570.0,56360.0,74090.0,83190.0,0.0171003020881179,High school diploma or equivalent
53-5011,Sailors and Marine Oilers,detailed,34560.0,41430.0,51520.0,67590.0,83620.0,0.0220357612121806,No formal educational credential
53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,47420.0,63880.0,92460.0,127180.0,170640.0,0.0376691329230582,Postsecondary nondegree award
53-5022,Motorboat Operators,detailed,34510.0,42760.0,47520.0,69010.0,84530.0,0.0106106568474209,Postsecondary nondegree award
53-5031,Ship Engineers,detailed,57870.0,82130.0,109530.0,135760.0,165490.0,0.0292079364315038,Postsecondary nondegree award
53-6011,Bridge and Lock Tenders,detailed,28090.0,38640.0,57700.0,69620.0,75360.0,0.0409116507315878,High school diploma or equivalent
53-6021,Parking Attendants,detailed,27040.0,29960.0,35150.0,37670.0,44550.0,0.0161044469216598,No formal educational credential
53-6031,Automotive and Watercraft Service Attendants,detailed,28630.0,31300.0,35670.0,39320.0,46060.0,0.0131549653116556,No formal educational credential
53-6032,Aircraft Service Attendants,detailed,33830.0,35740.0,40450.0,46830.0,57610.0,0.0124565579779811,High school diploma or equivalent
53-6041,Traffic Technicians,detailed,39090.0,46440.0,59090.0,75850.0,85130.0,0.0243825643579713,High school diploma or equivalent
53-6051,Transportation Inspectors,detailed,40330.0,58780.0,92100.0,108890.0,138670.0,0.0459309271439181,High school diploma or equivalent
53-6061,Passenger Attendants,detailed,27970.0,31240.0,37720.0,41680.0,46590.0,0.0190278792418991,High school diploma or equivalent
53-6099,"Transportation Workers, All Other",detailed,33080.0,38240.0,45650.0,60400.0,79540.0,0.0178699422737511,High school diploma or equivalent
53-7011,Conveyor Operators and Tenders,detailed,36180.0,38180.0,42420.0,48530.0,59470.0,0.0105864572505713,No formal educational credential
53-7021,Crane and Tower Operators,detailed,42640.0,52600.0,68080.0,83200.0,103570.0,0.0261323519716976,High school diploma or equivalent
53-7031,Dredge Operators,detailed,41080.0,46430.0,49640.0,62070.0,74140.0,0.0067075110944547,High school diploma or equivalent
