occ_code,occ_title,o_group,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual_growth_rate,typical_education
27-1014,Special Effects Artists and Animators,detailed,71710.0,99280.0,130540.0,164800.0,206160.0,0.0277516530706281,Bachelor's degree
27-1019,"Artists and Related Workers, All Other",detailed,36580.0,36580.0,60540.0,85060.0,109390.0,0.0516709351148116,No formal educational credential
27-1021,Commercial and Industrial Designers,detailed,62860.0,76060.0,100770.0,133190.0,168490.0,0.0285312554259988,Bachelor's degree
27-1023,Floral Designers,detailed,37140.0,39540.0,47040.0,50910.0,60250.0,0.0175202588812342,High school diploma or equivalent
27-1024,Graphic Designers,detailed,46190.0,55500.0,75130.0,99240.0,129560.0,0.0307469077113424,Bachelor's degree
27-1025,Interior Designers,detailed,50940.0,63370.0,80230.0,102940.0,131770.0,0.0238711561648217,Bachelor's degree
27-1026,Merchandise Displayers and Window Trimmers,detailed,38080.0,40800.0,47010.0,50430.0,61870.0,0.0142686656763557,High school diploma or equivalent
27-1027,Set and Exhibit Designers,detailed,47400.0,73200.0,105030.0,134030.0,162820.0,0.0367647635520029,Bachelor's degree
27-1029,"Designers, All Other",detailed,49050.0,51020.0,65420.0,103060.0,140430.0,0.0251726433457635,Bachelor's degree
27-2012,Producers and Directors,detailed,63570.0,83110.0,129790.0,172410.0,306850.0,0.045583677773541,Bachelor's degree
27-2021,Athletes and Sports Competitors,detailed,40120.0,65780.0,79040.0,149490.0,239200.0,0.018533473127972,No formal educational credential
27-2022,Coaches and Scouts,detailed,35920.0,38260.0,47660.0,64220.0,92150.0,0.0222118406341707,Bachelor's degree
27-2023,"Umpires, Referees, and Other Sports Officials",detailed,35110.0,38010.0,44530.0,58260.0,80750.0,0.0159573639232153,High school diploma or equivalent
27-2032,Choreographers,detailed,42990.0,51020.0,75000.0,101740.0,138630.0,0.0392788301631081,High school diploma or equivalent
27-2041,Music Directors and Composers,detailed,48600.0,66810.0,93090.0,126430.0,175670.0,0.0337277046960291,Bachelor's degree
27-3031,Public Relations Specialists,detailed,49550.0,64460.0,85030.0,121180.0,160520.0,0.028083023468769,Bachelor's degree
27-3041,Editors,detailed,52510.0,71090.0,98030.0,136820.0,173590.0,0.0326545164922869,Bachelor's degree
27-3042,Technical Writers,detailed,69630.0,84250.0,104000.0,141280.0,175510.0,0.0212835647486024,Bachelor's degree
27-3043,Writers and Authors,detailed,56730.0,75530.0,86480.0,127870.0,193080.0,0.0136303825839865,Bachelor's degree
27-3091,Interpreters and Translators,detailed,49530.0,56230.0,70770.0,102010.0,119810.0,0.0232649800680542,Bachelor's degree
27-3092,Court Reporters and Simultaneous Captioners,detailed,55280.0,86560.0,116020.0,133900.0,142930.0,0.0297257220351292,Postsecondary nondegree award
27-3099,"Media and Communication Workers, All Other",detailed,44140.0,63530.0,102630.0,105660.0,170410.0,0.0491305832661832,High school diploma or equivalent
27-4011,Audio and Video Technicians,detailed,39950.0,48230.0,64620.0,87450.0,120690.0,0.0296863822570709,Postsecondary nondegree award
27-4012,Broadcast Technicians,detailed,38480.0,48060.0,72800.0,97430.0,129640.0,0.0424008606693122,Associate's degree
27-4014,Sound Engineering Technicians,detailed,45720.0,53150.0,78150.0,100910.0,143130.0,0.0393039343770724,Postsecondary nondegree award
27-4015,Lighting Technicians,detailed,50910.0,61040.0,94070.0,109560.0,159610.0,0.044199935161918,Postsecondary nondegree award
27-4021,Photographers,detailed,36470.0,38410.0,47840.0,72100.0,125490.0,0.0221971985384095,High school diploma or equivalent
27-4031,"Camera Operators, Television, Video, and Film",detailed,53910.0,76060.0,106900.0,130960.0,154240.0,0.034623023174594,Bachelor's degree
27-4032,Film and Video Editors,detailed,42020.0,60810.0,88490.0,128630.0,169810.0,0.0382260444081061,Bachelor's degree
27-4099,"Media and Communication Equipment Workers, All Other",detailed,42210.0,51480.0,64550.0,104840.0,137220.0,0.0228825525185916,High school diploma or equivalent
29-1011,Chiropractors,detailed,51990.0,61560.0,75470.0,103830.0,179230.0,0.0205812232605513,Doctoral or professional degree
29-1021,"Dentists, General",detailed,74510.0,124470.0,165950.0,213260.0,272730.0,0.0291798073865707,Doctoral or professional degree
29-1029,"Dentists, All Other Specialists",detailed,89250.0,147540.0,230730.0,265150.0,313440.0,0.045729666308331,Doctoral or professional degree
29-1031,Dietitians and Nutritionists,detailed,72780.0,83270.0,98850.0,110660.0,130850.0,0.0172994528141356,Bachelor's degree
29-1041,Optometrists,detailed,99890.0,122960.0,136300.0,166300.0,213710.0,0.0103531507509222,Doctoral or professional degree
29-1051,Pharmacists,detailed,90560.0,138360.0,164610.0,197860.0,213820.0,0.0175237764367499,Doctoral or professional degree
29-1071,Physician Assistants,detailed,99380.0,136730.0,165650.0,206990.0,225190.0,0.0193721464159255,Master's degree
29-1081,Podiatrists,detailed,85480.0,141120.0,201300.0,277310.0,362110.0,0.0361568935675993,Doctoral or professional degree
29-1122,Occupational Therapists,detailed,85550.0,103950.0,124510.0,136380.0,158560.0,0.0182114441027787,Master's degree
29-1123,Physical Therapists,detailed,85580.0,100790.0,124190.0,141260.0,163960.0,0.0210968071069392,Doctoral or professional degree
29-1124,Radiation Therapists,detailed,130150.0,131570.0,166450.0,182140.0,208100.0,0.0237942651215121,Associate's degree
29-1125,Recreational Therapists,detailed,60940.0,79820.0,98170.0,107830.0,115370.0,0.0209082344243052,Bachelor's degree
29-1126,Respiratory Therapists,detailed,77010.0,87750.0,104820.0,129010.0,145510.0,0.0179341934910686,Associate's degree
29-1127,Speech-Language Pathologists,detailed,79750.0,98920.0,118970.0,135070.0,160900.0,0.0186273562099583,Master's degree
29-1128,Exercise Physiologists,detailed,36970.0,54900.0,62440.0,81330.0,106290.0,0.0129524402059224,Bachelor's degree
29-1129,"Therapists, All Other",detailed,59880.0,70730.0,81760.0,105140.0,166300.0,0.0145973472204632,Bachelor's degree
29-1131,Veterinarians,detailed,74850.0,125460.0,163920.0,211840.0,286330.0,0.0270998510053752,Doctoral or professional degree
29-1141,Registered Nurses,detailed,101260.0,122440.0,140270.0,173170.0,213320.0,0.0136876317790446,Bachelor's degree
29-1151,Nurse Anesthetists,detailed,200530.0,277920.0,292410.0,315990.0,335550.0,0.005095299564237,Master's degree
29-1161,Nurse Midwives,detailed,140970.0,176080.0,203840.0,216560.0,227590.0,0.0147473786805754,Master's degree
29-1171,Nurse Practitioners,detailed,120340.0,145980.0,168520.0,209350.0,240830.0,0.0144620592464439,Master's degree
29-1181,Audiologists,detailed,62090.0,74090.0,114910.0,139080.0,158640.0,0.0448641367490911,Doctoral or professional degree
29-1212,Cardiologists,detailed,109310.0,112020.0,185610.0,493670.0,532070.0,0.0517937365179119,Doctoral or professional degree
29-1215,Family Medicine Physicians,detailed,74510.0,137220.0,252010.0,349420.0,475480.0,0.0626739533334814,Doctoral or professional degree
29-1216,General Internal Medicine Physicians,detailed,74180.0,129110.0,313890.0,388150.0,441710.0,0.0929033568332462,Doctoral or professional degree
29-1217,Neurologists,detailed,104320.0,302620.0,357080.0,357080.0,357080.0,0.0166858751153113,Doctoral or professional degree
29-1218,Obstetricians and Gynecologists,detailed,103330.0,198720.0,301240.0,331190.0,401440.0,0.0424784979899457,Doctoral or professional degree
29-1221,"Pediatricians, General",detailed,102600.0,125990.0,214140.0,300500.0,372460.0,0.0544747195766972,Doctoral or professional degree
29-1222,"Physicians, Pathologists",detailed,105750.0,167110.0,186300.0,318820.0,387760.0,0.0109298995902133,Doctoral or professional degree
29-1223,Psychiatrists,detailed,113990.0,173990.0,353500.0,414640.0,496230.0,0.0734615989801366,Doctoral or professional degree
29-1224,Radiologists,detailed,96610.0,106000.0,270560.0,496790.0,499880.0,0.0982362447575635,Doctoral or professional degree
29-1229,"Physicians, All Other",detailed,80590.0,98870.0,281590.0,340730.0,431980.0,0.1103381689506046,Doctoral or professional degree
29-1241,"Ophthalmologists, Except Pediatric",detailed,99040.0,186200.0,400150.0,433530.0,499330.0,0.0795041455300742,Doctoral or professional degree
29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,80660.0,103450.0,253430.0,363050.0,457010.0,0.0937366191102788,Doctoral or professional degree
29-1249,"Surgeons, All Other",detailed,88730.0,128660.0,131990.0,392320.0,475310.0,0.0025585571508845,Doctoral or professional degree
29-1291,Acupuncturists,detailed,37810.0,47990.0,75530.0,117540.0,186300.0,0.04639793391111,Master's degree
29-1292,Dental Hygienists,detailed,102090.0,109730.0,124930.0,132120.0,151920.0,0.0130575931969074,Associate's degree
29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,63250.0,92890.0,125550.0,158080.0,203350.0,0.0305872741353978,Master's degree
29-2010,Clinical Laboratory Technologists and Technicians,detailed,47580.0,56700.0,76010.0,89480.0,126870.0,0.0297428078910859,Bachelor's degree
29-2031,Cardiovascular Technologists and Technicians,detailed,54720.0,66090.0,78170.0,124200.0,157470.0,0.0169285401668022,Associate's degree
29-2032,Diagnostic Medical Sonographers,detailed,62890.0,99510.0,128530.0,160580.0,177780.0,0.0259206656689214,Associate's degree
29-2033,Nuclear Medicine Technologists,detailed,122760.0,136820.0,162380.0,178190.0,200990.0,0.0172748207048436,Associate's degree
29-2034,Radiologic Technologists and Technicians,detailed,70210.0,95730.0,121260.0,137770.0,165460.0,0.0239221795216395,Associate's degree
29-2035,Magnetic Resonance Imaging Technologists,detailed,74360.0,92970.0,124000.0,151760.0,174030.0,0.0292192144050098,Associate's degree
29-2036,Medical Dosimetrists,detailed,58620.0,134540.0,140380.0,172060.0,202360.0,0.0042581882994652,Bachelor's degree
29-2042,Emergency Medical Technicians,detailed,38740.0,42610.0,46380.0,59180.0,78150.0,0.0085139759094312,Postsecondary nondegree award
29-2043,Paramedics,detailed,53370.0,63490.0,74590.0,90730.0,102450.0,0.0162429084275583,Postsecondary nondegree award
29-2051,Dietetic Technicians,detailed,36810.0,38340.0,46410.0,52270.0,64020.0,0.0192857343555237,Associate's degree
29-2052,Pharmacy Technicians,detailed,42850.0,46430.0,55110.0,65590.0,81190.0,0.0172862459617444,High school diploma or equivalent
29-2053,Psychiatric Technicians,detailed,40880.0,46620.0,49140.0,74390.0,88090.0,0.0052782545097671,Postsecondary nondegree award
29-2055,Surgical Technologists,detailed,49140.0,64380.0,81310.0,99260.0,115740.0,0.023621263598168,Postsecondary nondegree award
29-2056,Veterinary Technologists and Technicians,detailed,48240.0,51570.0,60630.0,64100.0,75860.0,0.0163166573346602,Associate's degree
29-2057,Ophthalmic Medical Technicians,detailed,38780.0,44810.0,54490.0,74950.0,101700.0,0.0197511092481104,Postsecondary nondegree award
29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,64390.0,74840.0,79750.0,93720.0,100450.0,0.0063746562101802,Postsecondary nondegree award
29-2072,Medical Records Specialists,detailed,43800.0,49000.0,61810.0,80630.0,102470.0,0.0234962749138931,Postsecondary nondegree award
29-2081,"Opticians, Dispensing",detailed,42390.0,47050.0,57990.0,77460.0,81680.0,0.0211260322617066,High school diploma or equivalent
29-2091,Orthotists and Prosthetists,detailed,59570.0,75160.0,91820.0,110810.0,125590.0,0.0202228628574705,Master's degree
29-2092,Hearing Aid Specialists,detailed,50770.0,61830.0,80060.0,83570.0,97010.0,0.02617548178238,High school diploma or equivalent
29-2099,"Health Technologists and Technicians, All Other",detailed,47470.0,51080.0,60390.0,78330.0,119990.0,0.0168840001201846,Postsecondary nondegree award
29-9021,Health Information Technologists and Medical Registrars,detailed,57770.0,65020.0,90750.0,133610.0,167650.0,0.0339034079637627,Associate's degree
29-9091,Athletic Trainers,detailed,54770.0,67600.0,78490.0,90180.0,108050.0,0.0150484288507679,Master's degree
29-9092,Genetic Counselors,detailed,105810.0,117700.0,137650.0,170450.0,178040.0,0.0157807429988514,Master's degree
29-9093,Surgical Assistants,detailed,56100.0,59630.0,62540.0,72030.0,72030.0,0.004776124384493,Postsecondary nondegree award
29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,41020.0,54900.0,75800.0,104770.0,158010.0,0.0327844398109107,Postsecondary nondegree award
31-1120,Home Health and Personal Care Aides,detailed,34320.0,34320.0,34320.0,36550.0,39260.0,0.0,High school diploma or equivalent
31-1131,Nursing Assistants,detailed,40110.0,45850.0,47630.0,54800.0,61100.0,0.0038160241610476,Postsecondary nondegree award
31-1132,Orderlies,detailed,39630.0,46920.0,49920.0,63010.0,74010.0,0.0062170159442918,High school diploma or equivalent
31-1133,Psychiatric Aides,detailed,39030.0,45390.0,47500.0,57160.0,77220.0,0.0045541281215115,High school diploma or equivalent
31-2011,Occupational Therapy Assistants,detailed,65680.0,76350.0,81770.0,96720.0,104990.0,0.0068818112321855,Associate's degree
31-2012,Occupational Therapy Aides,detailed,36710.0,39140.0,43480.0,44980.0,68550.0,0.0105710933654792,High school diploma or equivalent
31-2021,Physical Therapist Assistants,detailed,59500.0,75900.0,83110.0,94940.0,102800.0,0.0091161358680715,Associate's degree
31-2022,Physical Therapist Aides,detailed,34690.0,35760.0,38330.0,46190.0,60200.0,0.0069644325546354,High school diploma or equivalent
31-9011,Massage Therapists,detailed,34320.0,35170.0,45970.0,64130.0,89880.0,0.0271413509987668,Postsecondary nondegree award
31-9091,Dental Assistants,detailed,38790.0,46270.0,50110.0,60670.0,73700.0,0.008004545037991,Postsecondary nondegree award
31-9092,Medical Assistants,detailed,39290.0,46240.0,49660.0,61870.0,77300.0,0.0071609735928253,Postsecondary nondegree award
31-9093,Medical Equipment Preparers,detailed,43680.0,49650.0,61370.0,77660.0,85240.0,0.0214184235252261,High school diploma or equivalent
31-9094,Medical Transcriptionists,detailed,35990.0,38650.0,45050.0,53040.0,62620.0,0.015440614142671,Postsecondary nondegree award
31-9095,Pharmacy Aides,detailed,36240.0,37390.0,42200.0,57820.0,71320.0,0.0121752149744764,High school diploma or equivalent
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,37800.0,39760.0,46260.0,49290.0,57940.0,0.0152568427240191,High school diploma or equivalent
31-9097,Phlebotomists,detailed,45490.0,47800.0,56040.0,62790.0,74340.0,0.0160311500630161,Postsecondary nondegree award
31-9099,"Healthcare Support Workers, All Other",detailed,40240.0,48360.0,49130.0,62770.0,77410.0,0.0015809303983236,High school diploma or equivalent
33-1011,First-Line Supervisors of Correctional Officers,detailed,108830.0,125590.0,131210.0,144400.0,155600.0,0.0043872418984076,High school diploma or equivalent
33-1012,First-Line Supervisors of Police and Detectives,detailed,121720.0,135170.0,163960.0,190130.0,204500.0,0.019496547960154,High school diploma or equivalent
33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,80910.0,100450.0,127630.0,169380.0,204160.0,0.0242365811105913,Postsecondary nondegree award
33-1091,First-Line Supervisors of Security Workers,detailed,38490.0,46040.0,53960.0,71340.0,89800.0,0.0159998939217795,High school diploma or equivalent
33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,50100.0,72230.0,92690.0,103240.0,112050.0,0.0252541283747635,High school diploma or equivalent
33-2011,Firefighters,detailed,52390.0,65170.0,85120.0,109620.0,136150.0,0.0270660870893517,Postsecondary nondegree award
33-2021,Fire Inspectors and Investigators,detailed,60080.0,79370.0,99230.0,122730.0,150590.0,0.0225832180635807,Postsecondary nondegree award
33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,56790.0,71880.0,97370.0,124060.0,169670.0,0.0308173273900427,High school diploma or equivalent
33-3012,Correctional Officers and Jailers,detailed,63380.0,76370.0,96370.0,109580.0,114730.0,0.0235331353019023,High school diploma or equivalent
33-3021,Detectives and Criminal Investigators,detailed,78280.0,99270.0,124840.0,136020.0,165510.0,0.0231836078509295,High school diploma or equivalent
33-3031,Fish and Game Wardens,detailed,69710.0,74790.0,100090.0,110780.0,116330.0,0.0295672409173264,Bachelor's degree
33-3041,Parking Enforcement Workers,detailed,40040.0,46680.0,62280.0,77350.0,86040.0,0.029252132903468,High school diploma or equivalent
33-3051,Police and Sheriff's Patrol Officers,detailed,76300.0,97280.0,118880.0,126780.0,153190.0,0.0202545105060221,High school diploma or equivalent
33-3052,Transit and Railroad Police,detailed,77230.0,95280.0,109650.0,109680.0,109680.0,0.0141464826895154,High school diploma or equivalent
33-9011,Animal Control Workers,detailed,47570.0,54940.0,62630.0,72020.0,78880.0,0.0131864560803907,High school diploma or equivalent
33-9021,Private Detectives and Investigators,detailed,42600.0,45380.0,61250.0,82110.0,103410.0,0.0304434432385893,High school diploma or equivalent
33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,37900.0,42110.0,44740.0,47130.0,58100.0,0.0060766598302262,High school diploma or equivalent
33-9032,Security Guards,detailed,36010.0,37180.0,43240.0,46760.0,57880.0,0.0152140744544633,High school diploma or equivalent
33-9091,Crossing Guards and Flaggers,detailed,35270.0,38010.0,50610.0,75130.0,81440.0,0.0290437677691057,No formal educational credential
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,34620.0,37320.0,42720.0,44960.0,58710.0,0.0136055057304982,No formal educational credential
33-9093,Transportation Security Screeners,detailed,46070.0,58240.0,73610.0,78350.0,81470.0,0.0236972700768791,High school diploma or equivalent
33-9094,School Bus Monitors,detailed,35520.0,36570.0,38360.0,43450.0,46170.0,0.0047901379902524,High school diploma or equivalent
33-9099,"Protective Service Workers, All Other",detailed,34320.0,36040.0,39330.0,48700.0,72430.0,0.0087740839600578,High school diploma or equivalent
35-1011,Chefs and Head Cooks,detailed,37380.0,46320.0,64500.0,81040.0,101870.0,0.0336633461248143,High school diploma or equivalent
35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,38630.0,44460.0,46980.0,59200.0,75180.0,0.0055284327635083,High school diploma or equivalent
35-2011,"Cooks, Fast Food",detailed,35750.0,37260.0,42050.0,43300.0,48750.0,0.0121673290663704,No formal educational credential
35-2012,"Cooks, Institution and Cafeteria",detailed,37570.0,40240.0,46390.0,52060.0,59630.0,0.014323856512487,No formal educational credential
35-2014,"Cooks, Restaurant",detailed,37100.0,38590.0,44880.0,47330.0,55580.0,0.015214488173288,No formal educational credential
35-2015,"Cooks, Short Order",detailed,35880.0,38250.0,42930.0,45020.0,47150.0,0.0116096065863728,No formal educational credential
35-2019,"Cooks, All Other",detailed,37040.0,38350.0,42860.0,46030.0,50940.0,0.011180485861358,No formal educational credential
35-2021,Food Preparation Workers,detailed,35190.0,37010.0,39350.0,44540.0,48470.0,0.0061496145604036,No formal educational credential
35-3011,Bartenders,detailed,34320.0,34660.0,36220.0,40990.0,75130.0,0.0044122221313185,No formal educational credential
35-3023,Fast Food and Counter Workers,detailed,35530.0,36790.0,42280.0,44970.0,47950.0,0.0140059866934902,No formal educational credential
35-3031,Waiters and Waitresses,detailed,34320.0,34900.0,36080.0,39870.0,68950.0,0.0033307211643496,No formal educational credential
35-3041,"Food Servers, Nonrestaurant",detailed,35120.0,36650.0,39010.0,46900.0,57550.0,0.0062599717534128,No formal educational credential
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,34320.0,34820.0,36010.0,39930.0,50630.0,0.0033661270561133,No formal educational credential
35-9021,Dishwashers,detailed,35160.0,36260.0,37870.0,42480.0,45640.0,0.0043538542610623,No formal educational credential
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,34360.0,35200.0,36640.0,42860.0,46060.0,0.0040174943008668,No formal educational credential
35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,34530.0,35410.0,36910.0,43290.0,53130.0,0.0041574433811004,No formal educational credential
37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,40870.0,47850.0,61470.0,74120.0,82800.0,0.0253641453979382,High school diploma or equivalent
37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,44330.0,48610.0,63270.0,81660.0,98590.0,0.0267086508949991,High school diploma or equivalent
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,35610.0,36830.0,41090.0,48250.0,58950.0,0.0110053231367743,No formal educational credential
37-2012,Maids and Housekeeping Cleaners,detailed,35680.0,36990.0,42660.0,49330.0,63450.0,0.0143635897991916,No formal educational credential
37-2019,"Building Cleaning Workers, All Other",detailed,36650.0,38730.0,45430.0,50040.0,63900.0,0.0160837924347769,No formal educational credential
37-2021,Pest Control Workers,detailed,37110.0,41620.0,47190.0,56880.0,65580.0,0.0126393280451513,High school diploma or equivalent
37-3011,Landscaping and Groundskeeping Workers,detailed,36780.0,38420.0,45560.0,50490.0,61200.0,0.0171912964244635,No formal educational credential
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,38180.0,38940.0,45070.0,53400.0,64680.0,0.0147268710049215,High school diploma or equivalent
37-3013,Tree Trimmers and Pruners,detailed,35750.0,46880.0,62550.0,78500.0,92270.0,0.0292573360019567,High school diploma or equivalent
37-3019,"Grounds Maintenance Workers, All Other",detailed,38220.0,42220.0,48870.0,60330.0,69930.0,0.014734464447945,No formal educational credential
39-1013,First-Line Supervisors of Gambling Services Workers,detailed,46390.0,62120.0,68010.0,76790.0,82410.0,0.0090998294644959,High school diploma or equivalent
39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,39500.0,45050.0,53620.0,70770.0,90060.0,0.0175674386149709,High school diploma or equivalent
39-1022,First-Line Supervisors of Personal Service Workers,detailed,37460.0,43620.0,56110.0,66650.0,77700.0,0.025499518393155,High school diploma or equivalent
39-2011,Animal Trainers,detailed,37300.0,39730.0,49060.0,64280.0,78770.0,0.0213177925271086,High school diploma or equivalent
39-2021,Animal Caretakers,detailed,35640.0,36810.0,38700.0,45160.0,56270.0,0.0050195612625758,High school diploma or equivalent
39-3011,Gambling Dealers,detailed,34320.0,34320.0,35090.0,38480.0,50810.0,0.0022212548369329,High school diploma or equivalent
39-3012,Gambling and Sports Book Writers and Runners,detailed,36110.0,37880.0,44860.0,44860.0,50970.0,0.0170561491141367,High school diploma or equivalent
39-3019,"Gambling Service Workers, All Other",detailed,35090.0,36390.0,39410.0,51260.0,75390.0,0.008004423425286,High school diploma or equivalent
39-3021,Motion Picture Projectionists,detailed,34470.0,36350.0,74840.0,117940.0,134010.0,0.0748873116820005,No formal educational credential
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,34970.0,36130.0,37870.0,41590.0,46070.0,0.0047146488229645,No formal educational credential
39-3091,Amusement and Recreation Attendants,detailed,34440.0,35380.0,37000.0,38850.0,45050.0,0.0044871596775075,No formal educational credential
39-3092,Costume Attendants,detailed,38190.0,43930.0,72030.0,109520.0,127180.0,0.0506915055228065,High school diploma or equivalent
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,36270.0,38580.0,46560.0,56490.0,60840.0,0.0189786270598433,High school diploma or equivalent
39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,36630.0,38010.0,39490.0,45890.0,58480.0,0.0038271240372673,High school diploma or equivalent
39-4011,Embalmers,detailed,47310.0,50730.0,60060.0,75870.0,80590.0,0.0170259786115645,Associate's degree
39-4012,Crematory Operators,detailed,44030.0,46680.0,49780.0,60190.0,67190.0,0.0064504641619698,High school diploma or equivalent
39-4021,Funeral Attendants,detailed,35950.0,36990.0,38700.0,44420.0,53750.0,0.0045294264009521,High school diploma or equivalent
39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,37030.0,44320.0,50750.0,61340.0,77850.0,0.0136397415248923,Associate's degree
39-5011,Barbers,detailed,35900.0,37040.0,38380.0,44790.0,69530.0,0.0035601303432442,Postsecondary nondegree award
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,35360.0,36600.0,38660.0,49030.0,68640.0,0.0054907425114201,Postsecondary nondegree award
39-5091,"Makeup Artists, Theatrical and Performance",detailed,76340.0,124800.0,140870.0,143450.0,169590.0,0.0121861557654627,Postsecondary nondegree award
39-5092,Manicurists and Pedicurists,detailed,34840.0,35480.0,36630.0,39590.0,47260.0,0.0031949348945248,Postsecondary nondegree award
39-5093,Shampooers,detailed,35040.0,37080.0,37080.0,37080.0,37600.0,0.0,No formal educational credential
39-5094,Skincare Specialists,detailed,34650.0,36290.0,38770.0,54110.0,77160.0,0.006632350314218,Postsecondary nondegree award
39-6011,Baggage Porters and Bellhops,detailed,34650.0,36140.0,40040.0,46740.0,58030.0,0.0103005561468076,High school diploma or equivalent
39-6012,Concierges,detailed,36750.0,38530.0,43560.0,53580.0,60360.0,0.0123458018613669,High school diploma or equivalent
39-7010,Tour and Travel Guides,detailed,36500.0,38770.0,46000.0,57510.0,66220.0,0.0172464971880159,High school diploma or equivalent
39-9011,Childcare Workers,detailed,35340.0,37600.0,40020.0,46320.0,52670.0,0.0062570217631205,High school diploma or equivalent
39-9031,Exercise Trainers and Group Fitness Instructors,detailed,36750.0,45350.0,57990.0,74160.0,100920.0,0.0248907694614726,High school diploma or equivalent
39-9032,Recreation Workers,detailed,35900.0,37320.0,39780.0,46550.0,56150.0,0.0064039076380115,High school diploma or equivalent
39-9041,Residential Advisors,detailed,35150.0,39040.0,46650.0,57590.0,70370.0,0.0179681355172589,High school diploma or equivalent
39-9099,"Personal Care and Service Workers, All Other",detailed,34440.0,35710.0,39860.0,46290.0,56710.0,0.0110549142388969,High school diploma or equivalent
41-1011,First-Line Supervisors of Retail Sales Workers,detailed,38860.0,44920.0,54870.0,63160.0,77590.0,0.0202098711085196,High school diploma or equivalent
41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,51200.0,63400.0,81140.0,116240.0,155150.0,0.0249780724537673,High school diploma or equivalent
41-2011,Cashiers,detailed,34760.0,35800.0,37100.0,42390.0,48950.0,0.0035732766059366,No formal educational credential
41-2012,Gambling Change Persons and Booth Cashiers,detailed,34320.0,35530.0,37350.0,40770.0,46190.0,0.0050080487189974,No formal educational credential
41-2021,Counter and Rental Clerks,detailed,35790.0,37630.0,45010.0,53640.0,69800.0,0.0180696235449224,No formal educational credential
41-2022,Parts Salespersons,detailed,36320.0,37090.0,44440.0,56060.0,72830.0,0.0182436764637394,No formal educational credential
41-2031,Retail Salespersons,detailed,35240.0,36350.0,38440.0,45460.0,54310.0,0.0056060936712414,No formal educational credential
41-3011,Advertising Sales Agents,detailed,42260.0,56010.0,80360.0,104660.0,157130.0,0.0367580962488927,High school diploma or equivalent
41-3021,Insurance Sales Agents,detailed,38560.0,49370.0,76120.0,104860.0,165430.0,0.0442477910173666,High school diploma or equivalent
41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,50520.0,60340.0,79730.0,127930.0,197200.0,0.0282569316108021,Bachelor's degree
41-3041,Travel Agents,detailed,38720.0,45670.0,51030.0,58760.0,74970.0,0.0111590091869093,High school diploma or equivalent
41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,43240.0,53800.0,80850.0,121590.0,168720.0,0.041573147287107,High school diploma or equivalent
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,58820.0,80300.0,124220.0,164170.0,214040.0,0.0445941707281087,Bachelor's degree
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,43200.0,56460.0,76490.0,104870.0,152760.0,0.0308284084712735,High school diploma or equivalent
41-9011,Demonstrators and Product Promoters,detailed,36280.0,37750.0,46220.0,60680.0,74710.0,0.0204489861202401,No formal educational credential
41-9012,Models,detailed,35400.0,35400.0,57400.0,107900.0,131470.0,0.0495203479452628,No formal educational credential
41-9021,Real Estate Brokers,detailed,37120.0,41600.0,80450.0,108690.0,145660.0,0.0681771212101003,High school diploma or equivalent
41-9022,Real Estate Sales Agents,detailed,40150.0,45520.0,57560.0,78250.0,111320.0,0.0237451403060819,High school diploma or equivalent
41-9031,Sales Engineers,detailed,78850.0,102770.0,139160.0,174510.0,213370.0,0.0307772062423352,Bachelor's degree
